,Unnamed: 0,total_counts,area,time,D (um^2/s),alpha (1/s)
125,125.0,429.5677994050247,427381,24.0,0.001,0.0014
126,126.0,429.5676728433305,426742,25.0,0.001,0.0014
127,127.0,429.568039833148,426102,26.0,0.001,0.0014
128,128.0,429.56792958268943,425478,27.0,0.001,0.0014
129,129.0,429.5678849800444,424850,28.0,0.001,0.0014
130,130.0,429.5678773091035,424217,29.0,0.001,0.0014
131,131.0,429.5679890077905,423580,30.0,0.001,0.0014
132,132.0,429.5680009942442,422952,31.0,0.001,0.0014
133,133.0,429.56767936679114,422321,32.0,0.001,0.0014
134,134.0,429.56795245203216,421685,33.0,0.001,0.0014
135,135.0,429.56781812550486,421042,34.0,0.001,0.0014
136,136.0,429.567894447454,420404,35.0,0.001,0.0014
137,137.0,429.56770086284746,419779,36.0,0.001,0.0014
138,138.0,429.56780756400167,419149,37.0,0.001,0.0014
139,139.0,429.5676514054301,418505,38.0,0.001,0.0014
140,140.0,429.5679577488811,417858,39.0,0.001,0.0014
141,141.0,429.5676803616539,417226,40.0,0.001,0.0014
142,142.0,429.56786186684536,416593,41.0,0.001,0.0014
143,143.0,429.5676927670115,415954,42.0,0.001,0.0014
144,144.0,429.56777536299063,415311,43.0,0.001,0.0014
145,145.0,429.56774748603294,414674,44.0,0.001,0.0014
146,146.0,429.5676803957383,414039,45.0,0.001,0.0014
147,147.0,429.5679805029783,413399,46.0,0.001,0.0014
148,148.0,429.5678497774396,412752,47.0,0.001,0.0014
149,149.0,429.56791130364553,412110,48.0,0.001,0.0014
150,150.0,429.5678353209403,411480,49.0,0.001,0.0014
151,151.0,429.56800035477994,410844,50.0,0.001,0.0014
152,152.0,429.56791661941577,410197,51.0,0.001,0.0014
153,153.0,429.5679886530571,409548,52.0,0.001,0.0014
154,154.0,429.567658680375,408913,53.0,0.001,0.0014
155,155.0,429.5678943603652,408277,54.0,0.001,0.0014
156,156.0,429.5677632906218,407635,55.0,0.001,0.0014
157,157.0,429.5676563732705,406989,56.0,0.001,0.0014
158,158.0,429.56788903869216,406349,57.0,0.001,0.0014
159,159.0,429.56797560346155,405709,58.0,0.001,0.0014
160,160.0,429.5678607913766,405062,59.0,0.001,0.0014
161,161.0,429.567965973475,404409,60.0,0.001,0.0014
162,162.0,429.5678922721684,403764,61.0,0.001,0.0014
163,163.0,429.5679865177048,403126,62.0,0.001,0.0014
164,164.0,429.5677426806694,402482,63.0,0.001,0.0014
165,165.0,429.56790565537347,401834,64.0,0.001,0.0014
166,166.0,429.5676494984754,401189,65.0,0.001,0.0014
167,167.0,429.5677144315908,400557,66.0,0.001,0.0014
168,168.0,429.56784018237073,399912,67.0,0.001,0.0014
169,169.0,429.5679585152295,399261,68.0,0.001,0.0014
170,170.0,429.56769116004864,398608,69.0,0.001,0.0014
171,171.0,429.5679262712029,397970,70.0,0.001,0.0014
172,172.0,429.5676378028047,397328,71.0,0.001,0.0014
173,173.0,429.56796058887863,396683,72.0,0.001,0.0014
174,174.0,429.56773756772174,396034,73.0,0.001,0.0014
175,175.0,429.5676607998501,395400,74.0,0.001,0.0014
176,176.0,429.56789712445624,394768,75.0,0.001,0.0014
177,177.0,429.5678936423202,394132,76.0,0.001,0.0014
178,178.0,429.56773602104965,393480,77.0,0.001,0.0014
179,179.0,429.5679303501924,392840,78.0,0.001,0.0014
180,180.0,429.56764430257755,392202,79.0,0.001,0.0014
181,181.0,429.5676634367178,391560,80.0,0.001,0.0014
182,182.0,429.5676360764209,390913,81.0,0.001,0.0014
183,183.0,429.5679251772559,390275,82.0,0.001,0.0014
184,184.0,429.5678769858476,389644,83.0,0.001,0.0014
185,185.0,429.5679734146256,389010,84.0,0.001,0.0014
186,186.0,429.5676505846147,388371,85.0,0.001,0.0014
187,187.0,429.5678450579006,387738,86.0,0.001,0.0014
188,188.0,429.56771795311073,387105,87.0,0.001,0.0014
189,189.0,429.567769985652,386469,88.0,0.001,0.0014
190,190.0,429.56788852612,385828,89.0,0.001,0.0014
191,191.0,429.56772314385074,385186,90.0,0.001,0.0014
192,192.0,429.56778564753336,384557,91.0,0.001,0.0014
193,193.0,429.5678607870529,383927,92.0,0.001,0.0014
194,194.0,429.5676492374682,383292,93.0,0.001,0.0014
195,195.0,429.5677173026399,382656,94.0,0.001,0.0014
196,196.0,429.5678688278117,382033,95.0,0.001,0.0014
197,197.0,429.5678589883741,381412,96.0,0.001,0.0014
198,198.0,429.5679040791827,380778,97.0,0.001,0.0014
199,199.0,429.5678268828845,380139,98.0,0.001,0.0014
200,200.0,429.5678766216046,379510,99.0,0.001,0.0014
201,201.0,429.5677893250116,378885,100.0,0.001,0.0014
202,202.0,429.9974453466441,443016,0.0,0.004,0.0014
203,203.0,429.5679301425662,443456,1.0,0.004,0.0014
204,204.0,429.5676341767005,444695,2.0,0.004,0.0014
205,205.0,429.56781980036067,445900,3.0,0.004,0.0014
206,206.0,429.5678100267283,447060,4.0,0.004,0.0014
207,207.0,429.5675076830047,448174,5.0,0.004,0.0014
208,208.0,429.5675718099504,449243,6.0,0.004,0.0014
209,209.0,429.567783485105,450262,7.0,0.004,0.0014
210,210.0,429.56780283295774,451257,8.0,0.004,0.0014
211,211.0,429.5677728627848,452186,9.0,0.004,0.0014
212,212.0,429.5676091727438,453106,10.0,0.004,0.0014
213,213.0,429.5676772731396,453964,11.0,0.004,0.0014
214,214.0,429.567782634143,454792,12.0,0.004,0.0014
215,215.0,429.5674888687169,455593,13.0,0.004,0.0014
216,216.0,429.5675650245968,456345,14.0,0.004,0.0014
217,217.0,429.5676427615827,457082,15.0,0.004,0.0014
218,218.0,429.5676255160768,457786,16.0,0.004,0.0014
219,219.0,429.5676067348588,458465,17.0,0.004,0.0014
220,220.0,429.5675401120015,459128,18.0,0.004,0.0014
221,221.0,429.56769533795665,459770,19.0,0.004,0.0014
222,222.0,429.5676548358307,460374,20.0,0.004,0.0014
223,223.0,429.5674691325496,460953,21.0,0.004,0.0014
224,224.0,429.5676394720226,461533,22.0,0.004,0.0014
225,225.0,429.56745901582207,462080,23.0,0.004,0.0014
226,226.0,429.567548692872,462596,24.0,0.004,0.0014
227,227.0,429.5676337895314,463093,25.0,0.004,0.0014
228,228.0,429.56756452484865,463580,26.0,0.004,0.0014
229,229.0,429.5676082210698,464049,27.0,0.004,0.0014
230,230.0,429.56770294728886,464493,28.0,0.004,0.0014
231,231.0,429.5676126093898,464920,29.0,0.004,0.0014
232,232.0,429.56763223944694,465333,30.0,0.004,0.0014
233,233.0,429.5676668440752,465733,31.0,0.004,0.0014
234,234.0,429.5676569621931,466114,32.0,0.004,0.0014
235,235.0,429.5676719686481,466477,33.0,0.004,0.0014
236,236.0,429.56754956776336,466829,34.0,0.004,0.0014
237,237.0,429.5674624891722,467166,35.0,0.004,0.0014
238,238.0,429.56752740010774,467493,36.0,0.004,0.0014
239,239.0,429.5674971453195,467802,37.0,0.004,0.0014
240,240.0,429.567651438112,468096,38.0,0.004,0.0014
241,241.0,429.5675301108992,468378,39.0,0.004,0.0014
242,242.0,429.567624679445,468654,40.0,0.004,0.0014
243,243.0,429.56756963359817,468922,41.0,0.004,0.0014
244,244.0,429.56749837469806,469176,42.0,0.004,0.0014
245,245.0,429.5675396041864,469417,43.0,0.004,0.0014
246,246.0,429.5676603381285,469647,44.0,0.004,0.0014
247,247.0,429.5676734883363,469868,45.0,0.004,0.0014
248,248.0,429.56746303535687,470079,46.0,0.004,0.0014
249,249.0,429.56764024139034,470278,47.0,0.004,0.0014
250,250.0,429.5676629171058,470462,48.0,0.004,0.0014
251,251.0,429.5674974549181,470631,49.0,0.004,0.0014
252,252.0,429.5675357331854,470798,50.0,0.004,0.0014
253,253.0,429.5674786101523,470956,51.0,0.004,0.0014
254,254.0,429.5675449551694,471106,52.0,0.004,0.0014
255,255.0,429.567522302872,471247,53.0,0.004,0.0014
256,256.0,429.5676348708866,471377,54.0,0.004,0.0014
257,257.0,429.5675963521341,471494,55.0,0.004,0.0014
258,258.0,429.5676099417173,471599,56.0,0.004,0.0014
259,259.0,429.567665713299,471692,57.0,0.004,0.0014
260,260.0,429.56760132023754,471773,58.0,0.004,0.0014
261,261.0,429.5675302739384,471849,59.0,0.004,0.0014
262,262.0,429.5674968317769,471924,60.0,0.004,0.0014
263,263.0,429.56759000668615,471992,61.0,0.004,0.0014
264,264.0,429.5676191806749,472052,62.0,0.004,0.0014
265,265.0,429.5675131636596,472102,63.0,0.004,0.0014
266,266.0,429.5675676974856,472143,64.0,0.004,0.0014
267,267.0,429.5675563785512,472174,65.0,0.004,0.0014
268,268.0,429.5674734734542,472195,66.0,0.004,0.0014
269,269.0,429.56751333931777,472207,67.0,0.004,0.0014
270,270.0,429.56760053820034,472210,68.0,0.004,0.0014
271,271.0,429.5675926806583,472214,69.0,0.004,0.0014
272,272.0,429.5675282491893,472211,70.0,0.004,0.0014
273,273.0,429.5676065929888,472202,71.0,0.004,0.0014
274,274.0,429.56763631092946,472186,72.0,0.004,0.0014
275,275.0,429.567628117236,472163,73.0,0.004,0.0014
276,276.0,429.5675811073801,472133,74.0,0.004,0.0014
277,277.0,429.56757878682834,472096,75.0,0.004,0.0014
278,278.0,429.5675130777675,472051,76.0,0.004,0.0014
279,279.0,429.5675619484269,471999,77.0,0.004,0.0014
280,280.0,429.56754276754674,471943,78.0,0.004,0.0014
281,281.0,429.5676516462787,471885,79.0,0.004,0.0014
282,282.0,429.5675808842298,471820,80.0,0.004,0.0014
283,283.0,429.56750523455344,471749,81.0,0.004,0.0014
284,284.0,429.5676167634202,471673,82.0,0.004,0.0014
285,285.0,429.5674956134,471590,83.0,0.004,0.0014
286,286.0,429.5675317029413,471502,84.0,0.004,0.0014
287,287.0,429.5675380179355,471408,85.0,0.004,0.0014
288,288.0,429.567474724199,471308,86.0,0.004,0.0014
289,289.0,429.567511007812,471203,87.0,0.004,0.0014
290,290.0,429.56754030782025,471098,88.0,0.004,0.0014
291,291.0,429.5674817915048,470988,89.0,0.004,0.0014
292,292.0,429.56755397359126,470874,90.0,0.004,0.0014
293,293.0,429.56754977175893,470755,91.0,0.004,0.0014
294,294.0,429.5674564944603,470631,92.0,0.004,0.0014
295,295.0,429.56750963339687,470503,93.0,0.004,0.0014
296,296.0,429.56747767486826,470370,94.0,0.004,0.0014
297,297.0,429.56756962180134,470233,95.0,0.004,0.0014
298,298.0,429.5676122047525,470091,96.0,0.004,0.0014
299,299.0,429.5676109421695,469947,97.0,0.004,0.0014
300,300.0,429.56763850315866,469801,98.0,0.004,0.0014
301,301.0,429.5676172253744,469651,99.0,0.004,0.0014
302,302.0,429.567554806962,469497,100.0,0.004,0.0014
303,303.0,429.99747618284266,443016,0.0,0.0035,0.0014
304,304.0,429.5678499951187,443138,1.0,0.0035,0.0014
305,305.0,429.5676669170965,444083,2.0,0.0035,0.0014
306,306.0,429.5676236124425,444981,3.0,0.0035,0.0014
307,307.0,429.5674872788964,445867,4.0,0.0035,0.0014
308,308.0,429.5675053865274,446711,5.0,0.0035,0.0014
309,309.0,429.5678310744868,447507,6.0,0.0035,0.0014
310,310.0,429.56756165130065,448291,7.0,0.0035,0.0014
311,311.0,429.56784769173015,449029,8.0,0.0035,0.0014
312,312.0,429.5675626116623,449729,9.0,0.0035,0.0014
313,313.0,429.56781197778815,450418,10.0,0.0035,0.0014
314,314.0,429.5675471447275,451067,11.0,0.0035,0.0014
315,315.0,429.5677399140887,451679,12.0,0.0035,0.0014
316,316.0,429.5677319379776,452267,13.0,0.0035,0.0014
317,317.0,429.5677857117794,452837,14.0,0.0035,0.0014
318,318.0,429.567487506597,453371,15.0,0.0035,0.0014
319,319.0,429.56774778990706,453871,16.0,0.0035,0.0014
320,320.0,429.5675763089624,454367,17.0,0.0035,0.0014
321,321.0,429.5675203069457,454838,18.0,0.0035,0.0014
322,322.0,429.5677358245576,455282,19.0,0.0035,0.0014
323,323.0,429.5676909788399,455710,20.0,0.0035,0.0014
324,324.0,429.5676970522194,456125,21.0,0.0035,0.0014
325,325.0,429.567740717849,456529,22.0,0.0035,0.0014
326,326.0,429.5677543932595,456908,23.0,0.0035,0.0014
327,327.0,429.5675103468069,457261,24.0,0.0035,0.0014
328,328.0,429.56756733343485,457602,25.0,0.0035,0.0014
329,329.0,429.567607371712,457933,26.0,0.0035,0.0014
330,330.0,429.5676126192827,458253,27.0,0.0035,0.0014
331,331.0,429.5674972215945,458551,28.0,0.0035,0.0014
332,332.0,429.5676845490069,458828,29.0,0.0035,0.0014
333,333.0,429.5677283417736,459086,30.0,0.0035,0.0014
334,334.0,429.5676498523647,459339,31.0,0.0035,0.0014
335,335.0,429.5676036313608,459581,32.0,0.0035,0.0014
336,336.0,429.5675170020412,459813,33.0,0.0035,0.0014
337,337.0,429.5676002665227,460029,34.0,0.0035,0.0014
338,338.0,429.5675833275168,460227,35.0,0.0035,0.0014
339,339.0,429.5674814467829,460416,36.0,0.0035,0.0014
340,340.0,429.56767135173544,460596,37.0,0.0035,0.0014
341,341.0,429.56751680008335,460762,38.0,0.0035,0.0014
342,342.0,429.56754851630853,460918,39.0,0.0035,0.0014
343,343.0,429.5675301483225,461064,40.0,0.0035,0.0014
344,344.0,429.5674947122633,461200,41.0,0.0035,0.0014
345,345.0,429.56752673553535,461331,42.0,0.0035,0.0014
346,346.0,429.56768473427326,461451,43.0,0.0035,0.0014
347,347.0,429.5676944139008,461559,44.0,0.0035,0.0014
348,348.0,429.56761360741126,461655,45.0,0.0035,0.0014
349,349.0,429.5676138854374,461740,46.0,0.0035,0.0014
350,350.0,429.5674828537323,461819,47.0,0.0035,0.0014
351,351.0,429.5676322625127,461895,48.0,0.0035,0.0014
352,352.0,429.5674991584467,461963,49.0,0.0035,0.0014
353,353.0,429.5675553105824,462025,50.0,0.0035,0.0014
354,354.0,429.5676967581121,462080,51.0,0.0035,0.0014
355,355.0,429.5675695826137,462125,52.0,0.0035,0.0014
356,356.0,429.56748838154374,462161,53.0,0.0035,0.0014
357,357.0,429.56764808841274,462189,54.0,0.0035,0.0014
358,358.0,429.56763824772634,462207,55.0,0.0035,0.0014
359,359.0,429.5676390765599,462216,56.0,0.0035,0.0014
360,360.0,429.5674870066955,462220,57.0,0.0035,0.0014
361,361.0,429.5677072123129,462221,58.0,0.0035,0.0014
362,362.0,429.5675790971206,462213,59.0,0.0035,0.0014
363,363.0,429.5677022928117,462199,60.0,0.0035,0.0014
364,364.0,429.56763721230016,462177,61.0,0.0035,0.0014
365,365.0,429.5676239464737,462148,62.0,0.0035,0.0014
366,366.0,429.5676262777844,462112,63.0,0.0035,0.0014
367,367.0,429.5676995331682,462069,64.0,0.0035,0.0014
368,368.0,429.5676452428594,462018,65.0,0.0035,0.0014
369,369.0,429.5676607626745,461960,66.0,0.0035,0.0014
370,370.0,429.56752298712496,461899,67.0,0.0035,0.0014
371,371.0,429.5676015979181,461836,68.0,0.0035,0.0014
372,372.0,429.56750467947114,461766,69.0,0.0035,0.0014
373,373.0,429.567493080319,461690,70.0,0.0035,0.0014
374,374.0,429.56751536451213,461608,71.0,0.0035,0.0014
375,375.0,429.5676022895076,461520,72.0,0.0035,0.0014
376,376.0,429.56751023481337,461425,73.0,0.0035,0.0014
377,377.0,429.5674798018009,461324,74.0,0.0035,0.0014
378,378.0,429.5674864967551,461217,75.0,0.0035,0.0014
379,379.0,429.5675524734218,461104,76.0,0.0035,0.0014
380,380.0,429.56762991712054,460989,77.0,0.0035,0.0014
381,381.0,429.5676432015242,460871,78.0,0.0035,0.0014
382,382.0,429.5676194407123,460748,79.0,0.0035,0.0014
383,383.0,429.5675984354735,460620,80.0,0.0035,0.0014
384,384.0,429.5675553716667,460487,81.0,0.0035,0.0014
385,385.0,429.5674820474013,460349,82.0,0.0035,0.0014
386,386.0,429.5676215069654,460207,83.0,0.0035,0.0014
387,387.0,429.56750363512697,460059,84.0,0.0035,0.0014
388,388.0,429.567597135922,459907,85.0,0.0035,0.0014
389,389.0,429.5676435266854,459750,86.0,0.0035,0.0014
390,390.0,429.5674872153396,459590,87.0,0.0035,0.0014
391,391.0,429.5675826175948,459429,88.0,0.0035,0.0014
392,392.0,429.56766720215455,459264,89.0,0.0035,0.0014
393,393.0,429.5675522288135,459094,90.0,0.0035,0.0014
394,394.0,429.56760691771143,458921,91.0,0.0035,0.0014
395,395.0,429.5676865695091,458744,92.0,0.0035,0.0014
396,396.0,429.5675111618008,458562,93.0,0.0035,0.0014
397,397.0,429.567551048909,458377,94.0,0.0035,0.0014
398,398.0,429.5675654073094,458188,95.0,0.0035,0.0014
399,399.0,429.5675439119444,457995,96.0,0.0035,0.0014
400,400.0,429.567494201929,457800,97.0,0.0035,0.0014
401,401.0,429.5676186326633,457604,98.0,0.0035,0.0014
402,402.0,429.56760646299864,457404,99.0,0.0035,0.0014
403,403.0,429.5676120709648,457201,100.0,0.0035,0.0014
404,404.0,429.9975378553587,443016,0.0,0.0025,0.0014
405,405.0,429.5679994330636,442515,1.0,0.0025,0.0014
406,406.0,429.567857335221,442830,2.0,0.0025,0.0014
407,407.0,429.5678180275276,443148,3.0,0.0025,0.0014
408,408.0,429.56786309243176,443449,4.0,0.0025,0.0014
409,409.0,429.56759494674856,443731,5.0,0.0025,0.0014
410,410.0,429.56778098779154,443995,6.0,0.0025,0.0014
411,411.0,429.56793314643994,444242,7.0,0.0025,0.0014
412,412.0,429.5675500811402,444468,8.0,0.0025,0.0014
413,413.0,429.56757464001294,444676,9.0,0.0025,0.0014
414,414.0,429.56788216839095,444878,10.0,0.0025,0.0014
415,415.0,429.5677867913984,445063,11.0,0.0025,0.0014
416,416.0,429.56783916159026,445226,12.0,0.0025,0.0014
417,417.0,429.5676027811784,445376,13.0,0.0025,0.0014
418,418.0,429.5676574030649,445508,14.0,0.0025,0.0014
419,419.0,429.56786204146835,445621,15.0,0.0025,0.0014
420,420.0,429.5675711167817,445720,16.0,0.0025,0.0014
421,421.0,429.5678723741252,445806,17.0,0.0025,0.0014
422,422.0,429.5675776754822,445874,18.0,0.0025,0.0014
423,423.0,429.56785193234685,445931,19.0,0.0025,0.0014
424,424.0,429.567863676938,445976,20.0,0.0025,0.0014
425,425.0,429.56784716747205,446008,21.0,0.0025,0.0014
426,426.0,429.5678157088419,446030,22.0,0.0025,0.0014
427,427.0,429.56767570727624,446046,23.0,0.0025,0.0014
428,428.0,429.56765259342006,446053,24.0,0.0025,0.0014
429,429.0,429.5677873385808,446050,25.0,0.0025,0.0014
430,430.0,429.5677059988941,446035,26.0,0.0025,0.0014
431,431.0,429.5677557868915,446009,27.0,0.0025,0.0014
432,432.0,429.56765897800216,445971,28.0,0.0025,0.0014
433,433.0,429.56755935885286,445929,29.0,0.0025,0.0014
434,434.0,429.5676634436049,445878,30.0,0.0025,0.0014
435,435.0,429.5677459081779,445817,31.0,0.0025,0.0014
436,436.0,429.5677809918111,445746,32.0,0.0025,0.0014
437,437.0,429.56782148911026,445665,33.0,0.0025,0.0014
438,438.0,429.5676130922582,445573,34.0,0.0025,0.0014
439,439.0,429.5677400775741,445477,35.0,0.0025,0.0014
440,440.0,429.5675632097632,445375,36.0,0.0025,0.0014
441,441.0,429.5676461686393,445266,37.0,0.0025,0.0014
442,442.0,429.56773888928024,445149,38.0,0.0025,0.0014
443,443.0,429.5677937341145,445024,39.0,0.0025,0.0014
444,444.0,429.56759268285873,444890,40.0,0.0025,0.0014
445,445.0,429.5676570836677,444750,41.0,0.0025,0.0014
446,446.0,429.56765948845504,444607,42.0,0.0025,0.0014
447,447.0,429.5677547124576,444458,43.0,0.0025,0.0014
448,448.0,429.5677454402176,444302,44.0,0.0025,0.0014
449,449.0,429.5675579214082,444139,45.0,0.0025,0.0014
450,450.0,429.56781236185566,443971,46.0,0.0025,0.0014
451,451.0,429.5676370450653,443795,47.0,0.0025,0.0014
452,452.0,429.5675782705205,443616,48.0,0.0025,0.0014
453,453.0,429.56770614032416,443433,49.0,0.0025,0.0014
454,454.0,429.56770109699914,443244,50.0,0.0025,0.0014
455,455.0,429.5677815013225,443050,51.0,0.0025,0.0014
456,456.0,429.5677391055086,442850,52.0,0.0025,0.0014
457,457.0,429.5677688259259,442645,53.0,0.0025,0.0014
458,458.0,429.5677479229608,442436,54.0,0.0025,0.0014
459,459.0,429.56758729541554,442224,55.0,0.0025,0.0014
