,Unnamed: 0,total_counts,area,time,D (um^2/s),alpha (1/s)
137,137.0,429.5677590507574,395784,36.0,0.0005,0.0019
138,138.0,429.5679987059227,394582,37.0,0.0005,0.0019
139,139.0,429.5679761571523,393358,38.0,0.0005,0.0019
140,140.0,429.56785085081225,392165,39.0,0.0005,0.0019
141,141.0,429.56785091804375,390957,40.0,0.0005,0.0019
142,142.0,429.5679683537658,389766,41.0,0.0005,0.0019
143,143.0,429.5679792152066,388562,42.0,0.0005,0.0019
144,144.0,429.56774536846274,387373,43.0,0.0005,0.0019
145,145.0,429.56812599823047,386184,44.0,0.0005,0.0019
146,146.0,429.5677245965894,385002,45.0,0.0005,0.0019
147,147.0,429.5680476204246,383829,46.0,0.0005,0.0019
148,148.0,429.5680088427859,382646,47.0,0.0005,0.0019
149,149.0,429.56778686840687,381476,48.0,0.0005,0.0019
150,150.0,429.567934539402,380298,49.0,0.0005,0.0019
151,151.0,429.5679829525522,379143,50.0,0.0005,0.0019
152,152.0,429.5679203229467,377972,51.0,0.0005,0.0019
153,153.0,429.56803202554505,376831,52.0,0.0005,0.0019
154,154.0,429.56810932526145,375661,53.0,0.0005,0.0019
155,155.0,429.5678526865675,374521,54.0,0.0005,0.0019
156,156.0,429.5677856086452,373364,55.0,0.0005,0.0019
157,157.0,429.5679344653543,372231,56.0,0.0005,0.0019
158,158.0,429.5677573312161,371090,57.0,0.0005,0.0019
159,159.0,429.5677576773845,369959,58.0,0.0005,0.0019
160,160.0,429.5679610916473,368825,59.0,0.0005,0.0019
161,161.0,429.5679706595783,367692,60.0,0.0005,0.0019
162,162.0,429.567993600946,366572,61.0,0.0005,0.0019
163,163.0,429.5681165528666,365444,62.0,0.0005,0.0019
164,164.0,429.5681157262494,364340,63.0,0.0005,0.0019
165,165.0,429.5678578563937,363213,64.0,0.0005,0.0019
166,166.0,429.56786677199005,362113,65.0,0.0005,0.0019
167,167.0,429.56774618981393,360994,66.0,0.0005,0.0019
168,168.0,429.567996821842,359901,67.0,0.0005,0.0019
169,169.0,429.56787780143515,358798,68.0,0.0005,0.0019
170,170.0,429.56804871933525,357709,69.0,0.0005,0.0019
171,171.0,429.5678691514212,356615,70.0,0.0005,0.0019
172,172.0,429.568061630607,355520,71.0,0.0005,0.0019
173,173.0,429.5677276955829,354439,72.0,0.0005,0.0019
174,174.0,429.5677443194441,353347,73.0,0.0005,0.0019
175,175.0,429.5678048234347,352282,74.0,0.0005,0.0019
176,176.0,429.5680150602404,351199,75.0,0.0005,0.0019
177,177.0,429.5680385575877,350136,76.0,0.0005,0.0019
178,178.0,429.5681243382488,349060,77.0,0.0005,0.0019
179,179.0,429.5678791571932,347998,78.0,0.0005,0.0019
180,180.0,429.5681169581503,346938,79.0,0.0005,0.0019
181,181.0,429.5681649650444,345879,80.0,0.0005,0.0019
182,182.0,429.567856249297,344832,81.0,0.0005,0.0019
183,183.0,429.5678268247124,343768,82.0,0.0005,0.0019
184,184.0,429.5678289548534,342730,83.0,0.0005,0.0019
185,185.0,429.5679367483005,341675,84.0,0.0005,0.0019
186,186.0,429.5680793001505,340645,85.0,0.0005,0.0019
187,187.0,429.5678147992884,339606,86.0,0.0005,0.0019
188,188.0,429.5678316828652,338573,87.0,0.0005,0.0019
189,189.0,429.5679279507645,337543,88.0,0.0005,0.0019
190,190.0,429.5680200056232,336507,89.0,0.0005,0.0019
191,191.0,429.5681119524087,335492,90.0,0.0005,0.0019
192,192.0,429.56799391866673,334461,91.0,0.0005,0.0019
193,193.0,429.5681446636849,333458,92.0,0.0005,0.0019
194,194.0,429.5677298421472,332436,93.0,0.0005,0.0019
195,195.0,429.5681268186977,331427,94.0,0.0005,0.0019
196,196.0,429.567806794048,330419,95.0,0.0005,0.0019
197,197.0,429.56795326625286,329409,96.0,0.0005,0.0019
198,198.0,429.56803579341386,328418,97.0,0.0005,0.0019
199,199.0,429.56796728223736,327412,98.0,0.0005,0.0019
200,200.0,429.5680501646039,326426,99.0,0.0005,0.0019
201,201.0,429.56784711992225,325427,100.0,0.0005,0.0019
202,202.0,429.9973954170237,443016,0.0,0.0055,0.0019
203,203.0,429.5677015638144,443951,1.0,0.0055,0.0019
204,204.0,429.5677178913368,445643,2.0,0.0055,0.0019
205,205.0,429.5676972647609,447264,3.0,0.0055,0.0019
206,206.0,429.5676306862304,448806,4.0,0.0055,0.0019
207,207.0,429.5674800833488,450245,5.0,0.0055,0.0019
208,208.0,429.5676080159917,451626,6.0,0.0055,0.0019
209,209.0,429.5676370675227,452924,7.0,0.0055,0.0019
210,210.0,429.5675233842664,454138,8.0,0.0055,0.0019
211,211.0,429.5674262080564,455299,9.0,0.0055,0.0019
212,212.0,429.5675572070461,456378,10.0,0.0055,0.0019
213,213.0,429.56766568204745,457418,11.0,0.0055,0.0019
214,214.0,429.56767903986463,458393,12.0,0.0055,0.0019
215,215.0,429.56765448422345,459337,13.0,0.0055,0.0019
216,216.0,429.567469422977,460232,14.0,0.0055,0.0019
217,217.0,429.56763998578145,461066,15.0,0.0055,0.0019
218,218.0,429.5676456979589,461888,16.0,0.0055,0.0019
219,219.0,429.56761224085653,462649,17.0,0.0055,0.0019
220,220.0,429.5676608565557,463371,18.0,0.0055,0.0019
221,221.0,429.5674771615784,464059,19.0,0.0055,0.0019
222,222.0,429.56749325847227,464710,20.0,0.0055,0.0019
223,223.0,429.5675729951223,465334,21.0,0.0055,0.0019
224,224.0,429.5675990356591,465918,22.0,0.0055,0.0019
225,225.0,429.5676362029382,466475,23.0,0.0055,0.0019
226,226.0,429.5675776795882,467006,24.0,0.0055,0.0019
227,227.0,429.5676240814903,467509,25.0,0.0055,0.0019
228,228.0,429.5675824193329,467981,26.0,0.0055,0.0019
229,229.0,429.5675449591812,468427,27.0,0.0055,0.0019
230,230.0,429.5674187651666,468854,28.0,0.0055,0.0019
231,231.0,429.5676367334329,469256,29.0,0.0055,0.0019
232,232.0,429.56748693325767,469639,30.0,0.0055,0.0019
233,233.0,429.56752886944446,470000,31.0,0.0055,0.0019
234,234.0,429.5675245599786,470346,32.0,0.0055,0.0019
235,235.0,429.5675566519534,470670,33.0,0.0055,0.0019
236,236.0,429.56743436838246,470966,34.0,0.0055,0.0019
237,237.0,429.56762224358624,471237,35.0,0.0055,0.0019
238,238.0,429.56749615272395,471491,36.0,0.0055,0.0019
239,239.0,429.5675157847662,471739,37.0,0.0055,0.0019
240,240.0,429.5674508357111,471965,38.0,0.0055,0.0019
241,241.0,429.5675200437755,472168,39.0,0.0055,0.0019
242,242.0,429.56757746948546,472348,40.0,0.0055,0.0019
243,243.0,429.56754760385746,472507,41.0,0.0055,0.0019
244,244.0,429.5674907665711,472647,42.0,0.0055,0.0019
245,245.0,429.56753365353035,472778,43.0,0.0055,0.0019
246,246.0,429.5676032667778,472899,44.0,0.0055,0.0019
247,247.0,429.56740155276697,473000,45.0,0.0055,0.0019
248,248.0,429.56750977994113,473084,46.0,0.0055,0.0019
249,249.0,429.5675278287624,473150,47.0,0.0055,0.0019
250,250.0,429.5674193594191,473199,48.0,0.0055,0.0019
251,251.0,429.5675748637565,473233,49.0,0.0055,0.0019
252,252.0,429.56742188052095,473259,50.0,0.0055,0.0019
253,253.0,429.5674766886356,473277,51.0,0.0055,0.0019
254,254.0,429.5674991259279,473280,52.0,0.0055,0.0019
255,255.0,429.5674884955821,473268,53.0,0.0055,0.0019
256,256.0,429.5673990763854,473241,54.0,0.0055,0.0019
257,257.0,429.56757904110225,473201,55.0,0.0055,0.0019
258,258.0,429.56755476887383,473146,56.0,0.0055,0.0019
259,259.0,429.5675116970442,473086,57.0,0.0055,0.0019
260,260.0,429.567600255117,473018,58.0,0.0055,0.0019
261,261.0,429.5674138535743,472938,59.0,0.0055,0.0019
262,262.0,429.5676003438032,472849,60.0,0.0055,0.0019
263,263.0,429.56754963670113,472748,61.0,0.0055,0.0019
264,264.0,429.567538223354,472636,62.0,0.0055,0.0019
265,265.0,429.5674491126645,472512,63.0,0.0055,0.0019
266,266.0,429.56748629400033,472385,64.0,0.0055,0.0019
267,267.0,429.5674455787099,472249,65.0,0.0055,0.0019
268,268.0,429.56746423492785,472104,66.0,0.0055,0.0019
269,269.0,429.5675363678451,471950,67.0,0.0055,0.0019
270,270.0,429.56742143208464,471786,68.0,0.0055,0.0019
271,271.0,429.56753444567113,471614,69.0,0.0055,0.0019
272,272.0,429.5675520999407,471433,70.0,0.0055,0.0019
273,273.0,429.56754327669574,471251,71.0,0.0055,0.0019
274,274.0,429.56749066703503,471062,72.0,0.0055,0.0019
275,275.0,429.5674001805689,470866,73.0,0.0055,0.0019
276,276.0,429.5674616001092,470664,74.0,0.0055,0.0019
277,277.0,429.5674761704309,470455,75.0,0.0055,0.0019
278,278.0,429.56744463766125,470239,76.0,0.0055,0.0019
279,279.0,429.5675548115517,470017,77.0,0.0055,0.0019
280,280.0,429.5674333305887,469787,78.0,0.0055,0.0019
281,281.0,429.56743085083394,469551,79.0,0.0055,0.0019
282,282.0,429.5675134229184,469309,80.0,0.0055,0.0019
283,283.0,429.56741621315786,469066,81.0,0.0055,0.0019
284,284.0,429.56741408552745,468818,82.0,0.0055,0.0019
285,285.0,429.5674687260285,468565,83.0,0.0055,0.0019
286,286.0,429.5674374385071,468306,84.0,0.0055,0.0019
287,287.0,429.5674616604164,468042,85.0,0.0055,0.0019
288,288.0,429.56756489977056,467773,86.0,0.0055,0.0019
289,289.0,429.5675269264904,467498,87.0,0.0055,0.0019
290,290.0,429.5675662981336,467218,88.0,0.0055,0.0019
291,291.0,429.5674505640881,466932,89.0,0.0055,0.0019
292,292.0,429.5675157360509,466642,90.0,0.0055,0.0019
293,293.0,429.56740329167354,466352,91.0,0.0055,0.0019
294,294.0,429.5674821098051,466059,92.0,0.0055,0.0019
295,295.0,429.5675620875131,465762,93.0,0.0055,0.0019
296,296.0,429.5674449803624,465460,94.0,0.0055,0.0019
297,297.0,429.5675311846223,465155,95.0,0.0055,0.0019
298,298.0,429.56758408273146,464846,96.0,0.0055,0.0019
299,299.0,429.56743660869785,464532,97.0,0.0055,0.0019
300,300.0,429.56744313092463,464215,98.0,0.0055,0.0019
301,301.0,429.567431094428,463894,99.0,0.0055,0.0019
302,302.0,429.56750786377614,463570,100.0,0.0055,0.0019
303,303.0,429.99764210683975,443016,0.0,0.0015,0.0019
304,304.0,429.56808453594545,441458,1.0,0.0015,0.0019
305,305.0,429.5677535089973,440714,2.0,0.0015,0.0019
306,306.0,429.56778684211946,439969,3.0,0.0015,0.0019
307,307.0,429.567774330339,439240,4.0,0.0015,0.0019
308,308.0,429.56805396018274,438501,5.0,0.0015,0.0019
309,309.0,429.5679242602165,437745,6.0,0.0015,0.0019
310,310.0,429.5678147948405,436992,7.0,0.0015,0.0019
311,311.0,429.56777232450145,436251,8.0,0.0015,0.0019
312,312.0,429.56794745144265,435493,9.0,0.0015,0.0019
313,313.0,429.56805887202904,434724,10.0,0.0015,0.0019
314,314.0,429.56800626983926,433969,11.0,0.0015,0.0019
315,315.0,429.56794470609134,433211,12.0,0.0015,0.0019
316,316.0,429.5679636142449,432440,13.0,0.0015,0.0019
317,317.0,429.5678379362986,431660,14.0,0.0015,0.0019
318,318.0,429.5677121290025,430897,15.0,0.0015,0.0019
319,319.0,429.5678131030981,430124,16.0,0.0015,0.0019
320,320.0,429.5676591177214,429340,17.0,0.0015,0.0019
321,321.0,429.5677839293823,428554,18.0,0.0015,0.0019
322,322.0,429.56773348098534,427778,19.0,0.0015,0.0019
323,323.0,429.5678134087927,426992,20.0,0.0015,0.0019
324,324.0,429.56768126814205,426194,21.0,0.0015,0.0019
325,325.0,429.5677377093447,425399,22.0,0.0015,0.0019
326,326.0,429.56786253462445,424603,23.0,0.0015,0.0019
327,327.0,429.5679519366137,423794,24.0,0.0015,0.0019
328,328.0,429.56786865436027,422979,25.0,0.0015,0.0019
329,329.0,429.5679464759332,422182,26.0,0.0015,0.0019
330,330.0,429.56795595728346,421377,27.0,0.0015,0.0019
331,331.0,429.56775216903026,420552,28.0,0.0015,0.0019
332,332.0,429.5677811655379,419737,29.0,0.0015,0.0019
333,333.0,429.5680042512998,418924,30.0,0.0015,0.0019
334,334.0,429.5680010360688,418101,31.0,0.0015,0.0019
335,335.0,429.5677657792317,417278,32.0,0.0015,0.0019
336,336.0,429.567906311107,416474,33.0,0.0015,0.0019
337,337.0,429.5677734677963,415657,34.0,0.0015,0.0019
338,338.0,429.5678634989797,414821,35.0,0.0015,0.0019
339,339.0,429.5677137315302,414001,36.0,0.0015,0.0019
340,340.0,429.5679824102255,413180,37.0,0.0015,0.0019
341,341.0,429.56764804048976,412349,38.0,0.0015,0.0019
342,342.0,429.5678505168481,411527,39.0,0.0015,0.0019
343,343.0,429.56780035793184,410717,40.0,0.0015,0.0019
344,344.0,429.5676884235228,409884,41.0,0.0015,0.0019
345,345.0,429.56781002446246,409046,42.0,0.0015,0.0019
346,346.0,429.56782269286,408225,43.0,0.0015,0.0019
347,347.0,429.56773267320347,407398,44.0,0.0015,0.0019
348,348.0,429.5678053884969,406564,45.0,0.0015,0.0019
349,349.0,429.5677787741587,405746,46.0,0.0015,0.0019
350,350.0,429.5679358344671,404924,47.0,0.0015,0.0019
351,351.0,429.56796587735187,404087,48.0,0.0015,0.0019
352,352.0,429.5679665809064,403253,49.0,0.0015,0.0019
353,353.0,429.5677672091589,402430,50.0,0.0015,0.0019
354,354.0,429.5679585037397,401601,51.0,0.0015,0.0019
355,355.0,429.56778014245054,400768,52.0,0.0015,0.0019
356,356.0,429.56784769706815,399952,53.0,0.0015,0.0019
357,357.0,429.5679327724217,399122,54.0,0.0015,0.0019
358,358.0,429.5679684500547,398283,55.0,0.0015,0.0019
359,359.0,429.5677452513885,397457,56.0,0.0015,0.0019
360,360.0,429.56790848215275,396634,57.0,0.0015,0.0019
361,361.0,429.5677872645458,395803,58.0,0.0015,0.0019
362,362.0,429.56786184014067,394979,59.0,0.0015,0.0019
363,363.0,429.5679127948155,394158,60.0,0.0015,0.0019
364,364.0,429.56769327288725,393326,61.0,0.0015,0.0019
365,365.0,429.5678123574301,392492,62.0,0.0015,0.0019
366,366.0,429.5677844835566,391673,63.0,0.0015,0.0019
367,367.0,429.567878918093,390850,64.0,0.0015,0.0019
368,368.0,429.5678553544445,390021,65.0,0.0015,0.0019
369,369.0,429.5678480428308,389204,66.0,0.0015,0.0019
370,370.0,429.5676804929068,388381,67.0,0.0015,0.0019
371,371.0,429.5678889626952,387551,68.0,0.0015,0.0019
372,372.0,429.5676922720012,386727,69.0,0.0015,0.0019
373,373.0,429.567825413782,385912,70.0,0.0015,0.0019
374,374.0,429.5676713487469,385090,71.0,0.0015,0.0019
375,375.0,429.56783696498337,384270,72.0,0.0015,0.0019
376,376.0,429.5678082316298,383455,73.0,0.0015,0.0019
377,377.0,429.567740801735,382634,74.0,0.0015,0.0019
378,378.0,429.5677624980005,381808,75.0,0.0015,0.0019
379,379.0,429.56795634186545,380997,76.0,0.0015,0.0019
380,380.0,429.56774753337874,380184,77.0,0.0015,0.0019
381,381.0,429.56783024404285,379366,78.0,0.0015,0.0019
382,382.0,429.5678095554808,378552,79.0,0.0015,0.0019
383,383.0,429.567886524236,377738,80.0,0.0015,0.0019
384,384.0,429.56773099705794,376915,81.0,0.0015,0.0019
385,385.0,429.5679415523855,376095,82.0,0.0015,0.0019
386,386.0,429.5677406394224,375284,83.0,0.0015,0.0019
387,387.0,429.5678564369924,374468,84.0,0.0015,0.0019
388,388.0,429.56781060014754,373649,85.0,0.0015,0.0019
389,389.0,429.5677679749291,372844,86.0,0.0015,0.0019
390,390.0,429.56772329978634,372037,87.0,0.0015,0.0019
391,391.0,429.5679108598956,371226,88.0,0.0015,0.0019
392,392.0,429.5677865949406,370420,89.0,0.0015,0.0019
393,393.0,429.5677123998016,369611,90.0,0.0015,0.0019
394,394.0,429.5676568173701,368795,91.0,0.0015,0.0019
395,395.0,429.5677728354676,367986,92.0,0.0015,0.0019
396,396.0,429.5679353300003,367185,93.0,0.0015,0.0019
397,397.0,429.5678631153851,366378,94.0,0.0015,0.0019
398,398.0,429.5676614463612,365572,95.0,0.0015,0.0019
399,399.0,429.56780764756405,364780,96.0,0.0015,0.0019
400,400.0,429.5676912472321,363985,97.0,0.0015,0.0019
401,401.0,429.56791865717025,363189,98.0,0.0015,0.0019
402,402.0,429.5677201101096,362397,99.0,0.0015,0.0019
403,403.0,429.56771728773214,361600,100.0,0.0015,0.0019
404,404.0,429.99736458097647,443016,0.0,0.006,0.0019
405,405.0,429.56771916661023,444261,1.0,0.006,0.0019
406,406.0,429.5675498396848,446257,2.0,0.006,0.0019
407,407.0,429.567556875315,448153,3.0,0.006,0.0019
408,408.0,429.56751001034974,449941,4.0,0.006,0.0019
409,409.0,429.56744319414,451653,5.0,0.006,0.0019
410,410.0,429.5674915214629,453262,6.0,0.006,0.0019
411,411.0,429.5675645035008,454772,7.0,0.006,0.0019
412,412.0,429.5676757965562,456215,8.0,0.006,0.0019
413,413.0,429.56765190787064,457567,9.0,0.006,0.0019
414,414.0,429.5674293407699,458850,10.0,0.006,0.0019
415,415.0,429.567476477978,460083,11.0,0.006,0.0019
416,416.0,429.5676336078173,461253,12.0,0.006,0.0019
417,417.0,429.5675347465263,462381,13.0,0.006,0.0019
418,418.0,429.5674455534788,463436,14.0,0.006,0.0019
419,419.0,429.56743198612736,464468,15.0,0.006,0.0019
420,420.0,429.5674205250617,465425,16.0,0.006,0.0019
421,421.0,429.5673730010775,466347,17.0,0.006,0.0019
422,422.0,429.56753306345945,467229,18.0,0.006,0.0019
423,423.0,429.5676023272263,468068,19.0,0.006,0.0019
424,424.0,429.567371921022,468864,20.0,0.006,0.0019
425,425.0,429.56746738013834,469625,21.0,0.006,0.0019
426,426.0,429.567464729837,470361,22.0,0.006,0.0019
427,427.0,429.567433672384,471048,23.0,0.006,0.0019
428,428.0,429.5673940375121,471710,24.0,0.006,0.0019
429,429.0,429.5675115079185,472349,25.0,0.006,0.0019
430,430.0,429.5675700055662,472943,26.0,0.006,0.0019
431,431.0,429.5674545423888,473522,27.0,0.006,0.0019
432,432.0,429.56740365515225,474084,28.0,0.006,0.0019
433,433.0,429.5675143530992,474611,29.0,0.006,0.0019
434,434.0,429.56747014741086,475107,30.0,0.006,0.0019
435,435.0,429.5675584672666,475584,31.0,0.006,0.0019
436,436.0,429.5675727098923,476027,32.0,0.006,0.0019
437,437.0,429.56743033131454,476449,33.0,0.006,0.0019
438,438.0,429.56747898452784,476853,34.0,0.006,0.0019
439,439.0,429.5674362377286,477236,35.0,0.006,0.0019
440,440.0,429.56748121870095,477588,36.0,0.006,0.0019
441,441.0,429.5675816052114,477910,37.0,0.006,0.0019
442,442.0,429.56755980641145,478207,38.0,0.006,0.0019
443,443.0,429.5674129480621,478494,39.0,0.006,0.0019
444,444.0,429.56748343015744,478765,40.0,0.006,0.0019
445,445.0,429.56737440880806,479010,41.0,0.006,0.0019
446,446.0,429.5675655808316,479234,42.0,0.006,0.0019
447,447.0,429.56740215660375,479437,43.0,0.006,0.0019
448,448.0,429.56739495518264,479621,44.0,0.006,0.0019
449,449.0,429.5675643353289,479788,45.0,0.006,0.0019
450,450.0,429.5675379875249,479942,46.0,0.006,0.0019
451,451.0,429.56750032957177,480077,47.0,0.006,0.0019
452,452.0,429.5674708717637,480195,48.0,0.006,0.0019
453,453.0,429.56747127299496,480297,49.0,0.006,0.0019
454,454.0,429.5674485314459,480382,50.0,0.006,0.0019
